Stock_Code,Quarter_Date,Gross Profit,Cost Of Revenue,Total Revenue,Net Income,close_date,Price,Company Name,GICS Sector,GICS Sub Industry,Founded,State,Province
HPE,7/31/2023,2510000000,4492000000,7002000000,464000000,3/12/2024,18.04999924,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2015,Texas,Houston
HPE,7/31/2023,2510000000,4492000000,7002000000,464000000,3/13/2024,17.89999962,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2015,Texas,Houston
HPE,7/31/2023,2510000000,4492000000,7002000000,464000000,3/14/2024,17.53000069,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2015,Texas,Houston
HPE,7/31/2023,2510000000,4492000000,7002000000,464000000,3/15/2024,16.72999954,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2015,Texas,Houston
HPE,4/30/2023,2512000000,4461000000,6973000000,418000000,3/11/2024,18.04000092,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2015,Texas,Houston
HPE,4/30/2023,2512000000,4461000000,6973000000,418000000,3/12/2024,18.04999924,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2015,Texas,Houston
HPE,4/30/2023,2512000000,4461000000,6973000000,418000000,3/13/2024,17.89999962,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2015,Texas,Houston
HPE,4/30/2023,2512000000,4461000000,6973000000,418000000,3/14/2024,17.53000069,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2015,Texas,Houston
HPE,4/30/2023,2512000000,4461000000,6973000000,418000000,3/15/2024,16.72999954,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2015,Texas,Houston
HPE,1/31/2023,2658000000,5151000000,7809000000,501000000,3/11/2024,18.04000092,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2015,Texas,Houston
HPE,1/31/2023,2658000000,5151000000,7809000000,501000000,3/12/2024,18.04999924,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2015,Texas,Houston
HPE,1/31/2023,2658000000,5151000000,7809000000,501000000,3/13/2024,17.89999962,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2015,Texas,Houston
HPE,1/31/2023,2658000000,5151000000,7809000000,501000000,3/14/2024,17.53000069,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2015,Texas,Houston
HPE,1/31/2023,2658000000,5151000000,7809000000,501000000,3/15/2024,16.72999954,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2015,Texas,Houston
HLT,12/31/2023,613000000,1996000000,2609000000,147000000,3/11/2024,204.1900024,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,12/31/2023,613000000,1996000000,2609000000,147000000,3/12/2024,207.0299988,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,12/31/2023,613000000,1996000000,2609000000,147000000,3/13/2024,208.5299988,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,12/31/2023,613000000,1996000000,2609000000,147000000,3/14/2024,206.9199982,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,12/31/2023,613000000,1996000000,2609000000,147000000,3/15/2024,204.6600037,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,9/30/2023,815000000,1858000000,2673000000,377000000,3/11/2024,204.1900024,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,9/30/2023,815000000,1858000000,2673000000,377000000,3/12/2024,207.0299988,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,9/30/2023,815000000,1858000000,2673000000,377000000,3/13/2024,208.5299988,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,9/30/2023,815000000,1858000000,2673000000,377000000,3/14/2024,206.9199982,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,9/30/2023,815000000,1858000000,2673000000,377000000,3/15/2024,204.6600037,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,6/30/2023,855000000,1805000000,2660000000,411000000,3/11/2024,204.1900024,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,6/30/2023,855000000,1805000000,2660000000,411000000,3/12/2024,207.0299988,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,6/30/2023,855000000,1805000000,2660000000,411000000,3/13/2024,208.5299988,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,6/30/2023,855000000,1805000000,2660000000,411000000,3/14/2024,206.9199982,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,6/30/2023,855000000,1805000000,2660000000,411000000,3/15/2024,204.6600037,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,3/31/2023,647000000,1646000000,2293000000,206000000,3/11/2024,204.1900024,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,3/31/2023,647000000,1646000000,2293000000,206000000,3/12/2024,207.0299988,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,3/31/2023,647000000,1646000000,2293000000,206000000,3/13/2024,208.5299988,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,3/31/2023,647000000,1646000000,2293000000,206000000,3/14/2024,206.9199982,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,3/31/2023,647000000,1646000000,2293000000,206000000,3/15/2024,204.6600037,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,12/31/2022,663000000,1781000000,2444000000,328000000,3/11/2024,204.1900024,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,12/31/2022,663000000,1781000000,2444000000,328000000,3/12/2024,207.0299988,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,12/31/2022,663000000,1781000000,2444000000,328000000,3/13/2024,208.5299988,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,12/31/2022,663000000,1781000000,2444000000,328000000,3/14/2024,206.9199982,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HLT,12/31/2022,663000000,1781000000,2444000000,328000000,3/15/2024,204.6600037,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,Virginia,Tysons Corner
HOLX,12/31/2023,567500000,445600000,1013100000,246500000,3/11/2024,76.33000183,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,12/31/2023,567500000,445600000,1013100000,246500000,3/12/2024,75.63999939,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,12/31/2023,567500000,445600000,1013100000,246500000,3/13/2024,76.33000183,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,12/31/2023,567500000,445600000,1013100000,246500000,3/14/2024,75.33999634,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,12/31/2023,567500000,445600000,1013100000,246500000,3/15/2024,75.91000366,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,9/30/2023,500300000,445000000,945300000,90600000,3/11/2024,76.33000183,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,9/30/2023,500300000,445000000,945300000,90600000,3/12/2024,75.63999939,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,9/30/2023,500300000,445000000,945300000,90600000,3/13/2024,76.33000183,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,9/30/2023,500300000,445000000,945300000,90600000,3/14/2024,75.33999634,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,9/30/2023,500300000,445000000,945300000,90600000,3/15/2024,75.91000366,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,6/30/2023,367500000,616900000,984400000,-40500000,3/11/2024,76.33000183,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,6/30/2023,367500000,616900000,984400000,-40500000,3/12/2024,75.63999939,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,6/30/2023,367500000,616900000,984400000,-40500000,3/13/2024,76.33000183,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,6/30/2023,367500000,616900000,984400000,-40500000,3/14/2024,75.33999634,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,6/30/2023,367500000,616900000,984400000,-40500000,3/15/2024,75.91000366,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,3/31/2023,585800000,440700000,1026500000,218500000,3/11/2024,76.33000183,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,3/31/2023,585800000,440700000,1026500000,218500000,3/12/2024,75.63999939,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,3/31/2023,585800000,440700000,1026500000,218500000,3/13/2024,76.33000183,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,3/31/2023,585800000,440700000,1026500000,218500000,3/14/2024,75.33999634,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,3/31/2023,585800000,440700000,1026500000,218500000,3/15/2024,75.91000366,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,12/31/2022,617900000,456300000,1074200000,187400000,3/11/2024,76.33000183,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,12/31/2022,617900000,456300000,1074200000,187400000,3/12/2024,75.63999939,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,12/31/2022,617900000,456300000,1074200000,187400000,3/13/2024,76.33000183,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,12/31/2022,617900000,456300000,1074200000,187400000,3/14/2024,75.33999634,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HOLX,12/31/2022,617900000,456300000,1074200000,187400000,3/15/2024,75.91000366,Hologic,Health Care,Health Care Equipment,1985,Massachusetts,Marlborough
HD,1/31/2024,11508000000,23278000000,34786000000,2801000000,3/11/2024,371.519989,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,1/31/2024,11508000000,23278000000,34786000000,2801000000,3/12/2024,374.5400085,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,1/31/2024,11508000000,23278000000,34786000000,2801000000,3/13/2024,378.9899902,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,1/31/2024,11508000000,23278000000,34786000000,2801000000,3/14/2024,375.269989,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,1/31/2024,11508000000,23278000000,34786000000,2801000000,3/15/2024,373.230011,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,10/31/2023,12738000000,24972000000,37710000000,3810000000,3/11/2024,371.519989,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,10/31/2023,12738000000,24972000000,37710000000,3810000000,3/12/2024,374.5400085,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,10/31/2023,12738000000,24972000000,37710000000,3810000000,3/13/2024,378.9899902,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,10/31/2023,12738000000,24972000000,37710000000,3810000000,3/14/2024,375.269989,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,10/31/2023,12738000000,24972000000,37710000000,3810000000,3/15/2024,373.230011,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,7/31/2023,14157000000,28759000000,42916000000,4659000000,3/11/2024,371.519989,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,7/31/2023,14157000000,28759000000,42916000000,4659000000,3/12/2024,374.5400085,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,7/31/2023,14157000000,28759000000,42916000000,4659000000,3/13/2024,378.9899902,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,7/31/2023,14157000000,28759000000,42916000000,4659000000,3/14/2024,375.269989,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,7/31/2023,14157000000,28759000000,42916000000,4659000000,3/15/2024,373.230011,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,4/30/2023,12557000000,24700000000,37257000000,3873000000,3/11/2024,371.519989,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,4/30/2023,12557000000,24700000000,37257000000,3873000000,3/12/2024,374.5400085,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,4/30/2023,12557000000,24700000000,37257000000,3873000000,3/13/2024,378.9899902,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,4/30/2023,12557000000,24700000000,37257000000,3873000000,3/14/2024,375.269989,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,4/30/2023,12557000000,24700000000,37257000000,3873000000,3/15/2024,373.230011,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,1/31/2023,11926000000,23905000000,35831000000,3362000000,3/11/2024,371.519989,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,1/31/2023,11926000000,23905000000,35831000000,3362000000,3/12/2024,374.5400085,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,1/31/2023,11926000000,23905000000,35831000000,3362000000,3/13/2024,378.9899902,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,1/31/2023,11926000000,23905000000,35831000000,3362000000,3/14/2024,375.269989,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HD,1/31/2023,11926000000,23905000000,35831000000,3362000000,3/15/2024,373.230011,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,Georgia,Atlanta
HON,12/31/2023,3239000000,6201000000,9440000000,1263000000,3/11/2024,200.2899933,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,12/31/2023,3239000000,6201000000,9440000000,1263000000,3/12/2024,199.1300049,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,12/31/2023,3239000000,6201000000,9440000000,1263000000,3/13/2024,199.7299957,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,12/31/2023,3239000000,6201000000,9440000000,1263000000,3/14/2024,196.3500061,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,12/31/2023,3239000000,6201000000,9440000000,1263000000,3/15/2024,197.6900024,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,9/30/2023,3542000000,5670000000,9212000000,1514000000,3/11/2024,200.2899933,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,9/30/2023,3542000000,5670000000,9212000000,1514000000,3/12/2024,199.1300049,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,9/30/2023,3542000000,5670000000,9212000000,1514000000,3/13/2024,199.7299957,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,9/30/2023,3542000000,5670000000,9212000000,1514000000,3/14/2024,196.3500061,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,9/30/2023,3542000000,5670000000,9212000000,1514000000,3/15/2024,197.6900024,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,6/30/2023,3520000000,5626000000,9146000000,1487000000,3/11/2024,200.2899933,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,6/30/2023,3520000000,5626000000,9146000000,1487000000,3/12/2024,199.1300049,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,6/30/2023,3520000000,5626000000,9146000000,1487000000,3/13/2024,199.7299957,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,6/30/2023,3520000000,5626000000,9146000000,1487000000,3/14/2024,196.3500061,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,6/30/2023,3520000000,5626000000,9146000000,1487000000,3/15/2024,197.6900024,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,3/31/2023,3366000000,5498000000,8864000000,1394000000,3/11/2024,200.2899933,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,3/31/2023,3366000000,5498000000,8864000000,1394000000,3/12/2024,199.1300049,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,3/31/2023,3366000000,5498000000,8864000000,1394000000,3/13/2024,199.7299957,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,3/31/2023,3366000000,5498000000,8864000000,1394000000,3/14/2024,196.3500061,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,3/31/2023,3366000000,5498000000,8864000000,1394000000,3/15/2024,197.6900024,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,12/31/2022,3062000000,6124000000,9186000000,1019000000,3/11/2024,200.2899933,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,12/31/2022,3062000000,6124000000,9186000000,1019000000,3/12/2024,199.1300049,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,12/31/2022,3062000000,6124000000,9186000000,1019000000,3/13/2024,199.7299957,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,12/31/2022,3062000000,6124000000,9186000000,1019000000,3/14/2024,196.3500061,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HON,12/31/2022,3062000000,6124000000,9186000000,1019000000,3/15/2024,197.6900024,Honeywell,Industrials,Industrial Conglomerates,1906,North Carolina,Charlotte
HRL,1/31/2024,508733000,2488178000,2996911000,218863000,3/11/2024,34.18999863,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,1/31/2024,508733000,2488178000,2996911000,218863000,3/12/2024,34.15999985,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,1/31/2024,508733000,2488178000,2996911000,218863000,3/13/2024,34.47999954,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,1/31/2024,508733000,2488178000,2996911000,218863000,3/14/2024,33.72000122,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,1/31/2024,508733000,2488178000,2996911000,218863000,3/15/2024,34.13999939,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,10/31/2023,514424000,2683655000,3198080000,195935000,3/11/2024,34.18999863,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,10/31/2023,514424000,2683655000,3198080000,195935000,3/12/2024,34.15999985,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,10/31/2023,514424000,2683655000,3198080000,195935000,3/13/2024,34.47999954,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,10/31/2023,514424000,2683655000,3198080000,195935000,3/14/2024,33.72000122,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,10/31/2023,514424000,2683655000,3198080000,195935000,3/15/2024,34.13999939,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,7/31/2023,498048000,2465251000,2963299000,162679000,3/11/2024,34.18999863,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,7/31/2023,498048000,2465251000,2963299000,162679000,3/12/2024,34.15999985,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,7/31/2023,498048000,2465251000,2963299000,162679000,3/13/2024,34.47999954,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,7/31/2023,498048000,2465251000,2963299000,162679000,3/14/2024,33.72000122,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,7/31/2023,498048000,2465251000,2963299000,162679000,3/15/2024,34.13999939,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,4/30/2023,491419000,2486220000,2977639000,217239000,3/11/2024,34.18999863,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,4/30/2023,491419000,2486220000,2977639000,217239000,3/12/2024,34.15999985,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,4/30/2023,491419000,2486220000,2977639000,217239000,3/13/2024,34.47999954,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,4/30/2023,491419000,2486220000,2977639000,217239000,3/14/2024,33.72000122,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,4/30/2023,491419000,2486220000,2977639000,217239000,3/15/2024,34.13999939,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,1/31/2023,495949000,2475043000,2970992000,217719000,3/11/2024,34.18999863,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,1/31/2023,495949000,2475043000,2970992000,217719000,3/12/2024,34.15999985,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,1/31/2023,495949000,2475043000,2970992000,217719000,3/13/2024,34.47999954,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,1/31/2023,495949000,2475043000,2970992000,217719000,3/14/2024,33.72000122,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HRL,1/31/2023,495949000,2475043000,2970992000,217719000,3/15/2024,34.13999939,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,Minnesota,Austin
HST,12/31/2023,764000000,559000000,1323000000,132000000,3/11/2024,20.87999916,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,12/31/2023,764000000,559000000,1323000000,132000000,3/12/2024,20.95000076,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,12/31/2023,764000000,559000000,1323000000,132000000,3/13/2024,20.80999947,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,12/31/2023,764000000,559000000,1323000000,132000000,3/14/2024,20.67000008,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,12/31/2023,764000000,559000000,1323000000,132000000,3/15/2024,20.51000023,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,9/30/2023,671000000,543000000,1214000000,111000000,3/11/2024,20.87999916,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,9/30/2023,671000000,543000000,1214000000,111000000,3/12/2024,20.95000076,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,9/30/2023,671000000,543000000,1214000000,111000000,3/13/2024,20.80999947,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,9/30/2023,671000000,543000000,1214000000,111000000,3/14/2024,20.67000008,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,9/30/2023,671000000,543000000,1214000000,111000000,3/15/2024,20.51000023,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,6/30/2023,836000000,557000000,1393000000,210000000,3/11/2024,20.87999916,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,6/30/2023,836000000,557000000,1393000000,210000000,3/12/2024,20.95000076,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,6/30/2023,836000000,557000000,1393000000,210000000,3/13/2024,20.80999947,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,6/30/2023,836000000,557000000,1393000000,210000000,3/14/2024,20.67000008,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,6/30/2023,836000000,557000000,1393000000,210000000,3/15/2024,20.51000023,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,3/31/2023,828000000,553000000,1381000000,287000000,3/11/2024,20.87999916,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,3/31/2023,828000000,553000000,1381000000,287000000,3/12/2024,20.95000076,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,3/31/2023,828000000,553000000,1381000000,287000000,3/13/2024,20.80999947,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,3/31/2023,828000000,553000000,1381000000,287000000,3/14/2024,20.67000008,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,3/31/2023,828000000,553000000,1381000000,287000000,3/15/2024,20.51000023,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,12/31/2022,749000000,514000000,1263000000,147000000,3/11/2024,20.87999916,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,12/31/2022,749000000,514000000,1263000000,147000000,3/12/2024,20.95000076,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,12/31/2022,749000000,514000000,1263000000,147000000,3/13/2024,20.80999947,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
HST,12/31/2022,749000000,514000000,1263000000,147000000,3/14/2024,20.67000008,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,Maryland,Bethesda
